student_id,social_media_hours,netflix_hours,screen_time,internet_quality,exam_score,Pass_Fail
163765,0.8,3.6,9.9,Low,78,1
163768,0.4,0.9,6.1,Low,80,1
163769,2.5,2.1,11.5,High,96,1
163779,4.8,3.1,13.1,High,91,1
163783,3.3,4.0,13.7,High,100,1
163797,3.0,0.3,6.2,High,100,1
163798,4.3,3.0,14.1,Low,89,1
163801,0.7,3.0,11.7,Medium,98,1
163819,4.3,1.8,10.7,High,96,1
163820,4.6,2.4,12.9,Medium,75,1
163824,2.9,3.7,12.3,Medium,83,1
163832,0.6,0.2,7.4,Low,100,1
163833,0.1,2.9,8.0,Low,63,1
163842,2.1,3.3,9.9,Medium,100,1
163846,0.6,0.8,10.7,Low,100,1
163848,3.0,3.0,10.9,High,97,1
163862,1.4,2.2,10.9,Medium,97,1
163868,3.1,3.9,18.2,High,84,1
163873,4.7,2.2,14.1,Low,100,1
163876,1.9,1.2,7.9,Medium,83,1
163881,2.6,1.6,10.5,High,100,1
163884,4.5,1.5,11.1,Low,85,1
163889,0.6,2.1,6.2,Medium,69,1
163895,4.0,0.8,10.7,High,89,1
163896,0.6,0.8,7.0,High,92,1
163899,0.9,1.6,4.8,Medium,96,1
163901,4.5,3.1,11.4,High,90,1
163903,3.2,0.1,7.1,Low,82,1
163910,4.2,0.3,7.5,High,58,0
163917,0.4,0.4,3.5,High,97,1
163919,4.8,0.6,13.0,Medium,100,1
163936,4.3,1.1,8.3,Low,71,1
163937,2.3,2.0,13.5,Medium,99,1
163939,3.4,3.1,12.0,High,80,1
163940,3.8,1.3,14.4,High,74,1
163943,4.0,2.4,14.1,Medium,92,1
163955,2.8,1.4,11.5,Medium,96,1
163968,3.3,3.4,13.3,High,100,1
163995,2.6,1.9,10.1,Medium,96,1
163998,4.9,1.2,12.6,Medium,100,1
164003,3.5,3.6,14.8,High,66,1
164008,2.1,1.6,9.4,High,89,1
164012,5.0,0.4,9.7,High,100,1
164028,3.4,0.2,7.9,Low,94,1
164031,4.0,1.3,10.2,High,100,1
164038,3.4,0.0,12.1,Medium,85,1
164040,0.2,1.9,6.9,Medium,87,1
164044,4.5,2.0,15.5,High,76,1
164055,1.8,0.3,10.0,Low,88,1
164056,0.6,0.9,8.1,Low,83,1
164067,4.2,1.4,11.7,Medium,100,1
164068,0.8,1.6,9.2,High,98,1
164069,3.2,2.1,10.5,High,92,1
164084,2.9,2.9,10.8,Medium,95,1
164086,1.0,2.9,8.0,Low,100,1
164091,4.2,1.6,10.8,Low,100,1
164099,3.7,1.6,13.3,High,81,1
164103,0.5,3.3,7.5,Low,100,1
164109,1.0,3.2,13.9,High,73,1
164110,3.9,0.3,9.0,High,96,1
164112,2.8,0.1,6.5,Low,97,1
164129,0.2,3.4,6.3,Medium,82,1
164131,3.6,1.8,11.9,Low,80,1
164132,3.9,2.0,13.1,Low,82,1
164139,2.6,2.7,11.3,High,100,1
164142,1.4,3.7,6.7,Medium,100,1
164154,1.8,3.2,14.1,High,92,1
164156,0.4,0.8,7.1,High,77,1
164160,0.3,1.4,5.5,Low,78,1
164163,2.5,0.1,9.4,Medium,76,1
164164,3.9,1.6,11.6,Low,95,1
164165,2.0,1.2,6.4,High,98,1
164177,2.4,0.0,7.9,Medium,93,1
164180,4.4,3.7,14.9,High,97,1
164182,0.1,3.1,10.0,Medium,71,1
164201,4.4,0.3,11.5,Medium,95,1
164203,4.2,0.3,8.3,Low,97,1
164204,1.3,0.9,5.5,Medium,93,1
164216,3.0,3.2,13.0,Low,100,1
164219,1.2,2.6,11.2,High,81,1
164224,2.3,0.8,10.7,Low,100,1
164236,3.7,1.8,12.2,Medium,96,1
164242,3.1,3.9,14.3,Low,100,1
164247,2.6,3.3,11.8,Low,100,1
164251,2.2,2.5,10.8,Low,94,1
164253,3.3,3.0,12.6,Medium,76,1
164258,0.1,3.0,9.1,Medium,100,1
164260,2.4,2.9,13.3,High,90,1
164263,1.0,1.7,9.2,Medium,97,1
164271,3.8,1.9,13.4,Medium,100,1
164281,0.2,3.2,6.6,Medium,94,1
164283,1.3,0.8,6.7,High,90,1
164284,0.9,0.6,7.6,Medium,89,1
164287,1.6,0.7,7.6,Medium,60,1
164296,0.5,3.9,7.3,Medium,66,1
164300,2.5,0.4,10.2,Medium,98,1
164331,4.6,1.1,14.6,Low,90,1
164351,0.6,0.3,9.8,High,93,1
164352,4.6,1.1,13.5,High,91,1
164353,3.5,1.9,7.5,Medium,74,1
164359,0.0,3.6,8.2,Low,100,1
164361,3.2,2.7,13.9,Low,100,1
164362,0.8,3.6,10.9,High,76,1
164363,0.8,2.4,7.9,Medium,96,1
164365,2.2,1.6,10.7,Low,100,1
164371,1.4,2.7,7.4,High,100,1
164372,3.3,1.7,7.1,Medium,76,1
164382,0.1,2.8,10.9,Low,100,1
164387,1.8,4.0,14.6,High,91,1
164393,0.2,2.6,8.9,Low,97,1
164395,4.4,3.1,15.3,High,84,1
164400,2.4,0.5,11.8,High,100,1
164403,1.7,3.4,10.1,High,86,1
164404,0.8,2.0,5.8,Low,100,1
164407,3.9,0.8,7.9,Low,94,1
164412,1.8,3.8,11.0,High,98,1
164415,1.7,2.0,13.3,High,100,1
164420,1.9,1.9,6.5,Low,86,1
164421,4.7,0.7,12.2,Medium,94,1
164423,0.2,3.0,13.0,Medium,100,1
164424,3.0,1.9,9.9,High,95,1
164432,1.0,3.7,11.7,Low,97,1
164438,1.8,3.7,9.9,High,94,1
164444,4.2,2.0,12.7,High,81,1
164452,4.1,3.8,14.8,High,97,1
164461,3.3,2.4,13.9,High,100,1
164465,2.6,2.6,11.5,Medium,96,1
164470,3.7,3.0,10.1,Medium,75,1
164474,2.7,0.8,12.6,Low,90,1
164478,3.6,3.1,15.9,Low,77,1
164479,3.3,1.8,9.8,High,88,1
164484,1.9,1.5,12.9,Medium,92,1
164501,1.0,3.1,9.2,Medium,100,1
164504,1.8,3.0,11.2,High,96,1
164532,4.8,2.5,15.6,Low,97,1
164545,3.6,3.4,12.8,Low,90,1
164552,0.2,0.1,5.7,Low,94,1
164578,2.1,1.7,6.5,High,93,1
164579,3.2,3.3,12.2,Medium,69,1
164588,3.2,0.4,7.6,Low,96,1
164594,0.9,0.1,10.4,High,96,1
164597,3.1,1.4,7.2,Low,98,1
164602,1.3,0.4,7.8,High,100,1
164609,1.8,2.5,10.6,Medium,100,1
164623,0.5,0.8,8.3,Medium,73,1
164629,3.3,2.6,11.7,Medium,100,1
164635,0.5,1.3,7.7,Medium,86,1
164636,0.4,1.7,6.2,Low,79,1
164638,3.6,2.3,10.2,Low,100,1
164646,1.7,2.2,6.4,Low,91,1
164650,0.5,2.2,12.1,Medium,100,1
164657,0.8,1.0,7.7,Medium,86,1
164665,2.8,0.2,8.5,Medium,100,1
164669,1.8,0.0,8.8,Medium,100,1
164671,4.8,3.8,12.1,Low,92,1
164674,3.6,1.8,12.0,Medium,75,1
164677,2.9,4.0,10.4,Medium,80,1
164681,3.3,1.3,10.0,High,100,1
164702,0.3,2.2,8.2,High,100,1
164706,2.3,1.9,6.8,Low,77,1
164725,2.6,0.6,11.1,High,100,1
164732,2.1,1.4,10.5,Medium,74,1
164735,4.2,2.7,14.4,Low,100,1
164756,3.6,3.9,15.0,High,98,1
164767,3.5,1.2,12.9,Medium,96,1
164774,4.9,3.8,14.3,Low,73,1
164787,2.8,4.0,13.7,Medium,83,1
164795,2.1,3.6,12.0,Low,74,1
164796,3.1,2.2,11.1,High,96,1
164806,2.6,2.0,9.4,Medium,94,1
164810,0.0,2.8,11.0,High,81,1
164827,2.9,0.4,11.3,High,99,1
164828,4.3,2.7,11.4,Low,88,1
164833,4.1,2.6,11.7,Low,67,1
164841,2.3,2.0,12.7,Medium,100,1
164846,0.8,3.3,7.7,High,89,1
164870,3.9,0.2,11.0,Low,100,1
164876,4.5,2.2,11.9,High,74,1
164887,2.8,1.8,10.7,Medium,100,1
164888,3.0,2.0,11.3,Low,99,1
164894,2.5,1.6,9.0,Medium,100,1
164896,2.7,3.2,11.1,Medium,100,1
164900,0.8,3.5,12.6,High,77,1
164901,0.1,2.3,11.5,Low,92,1
164913,2.9,0.5,6.9,High,100,1
164924,0.7,2.3,8.6,Low,95,1
164930,3.0,2.4,10.1,Medium,52,0
164935,4.5,2.9,12.2,Medium,74,1
164939,3.1,0.1,10.9,Medium,93,1
164955,4.3,2.0,12.5,Medium,82,1
164958,2.9,3.7,12.3,Low,100,1
164966,4.8,2.2,15.5,Low,100,1
164969,1.0,1.5,7.1,High,86,1
164971,2.4,1.0,7.5,High,100,1
164973,3.1,1.0,9.3,Medium,97,1
164976,0.7,0.9,7.3,High,91,1
164977,3.3,2.9,15.9,Low,100,1
164982,4.3,2.9,10.7,High,54,0
164983,4.4,0.8,9.3,Medium,68,1
164994,4.2,2.5,12.8,Low,62,1
164995,1.1,3.7,11.7,Medium,88,1
164996,2.6,1.1,12.2,Medium,95,1
164998,1.1,2.5,9.3,Low,96,1
165004,3.8,1.4,11.7,Low,100,1
165008,2.1,1.7,10.5,Medium,98,1
165014,3.4,0.9,11.6,High,93,1
165015,0.2,0.7,6.8,High,62,1
165018,0.3,1.4,5.7,Medium,86,1
165022,1.6,3.5,11.3,Medium,100,1
165023,4.1,1.7,12.1,High,100,1
165026,1.3,2.1,7.3,Medium,84,1
165028,3.2,2.4,9.4,Low,95,1
165035,1.8,1.1,5.8,Medium,87,1
165040,1.1,2.8,6.7,Medium,72,1
165050,2.7,2.7,12.6,High,100,1
165052,3.9,1.9,12.5,Low,96,1
165057,1.4,3.9,11.2,Low,66,1
165061,1.2,3.8,10.1,Medium,100,1
165071,2.5,2.0,7.1,High,84,1
165078,2.9,3.1,7.0,High,75,1
165082,0.3,2.6,11.0,Low,97,1
165084,1.2,0.9,7.5,High,100,1
165101,3.4,0.4,9.9,High,100,1
165102,2.1,3.9,11.5,Low,95,1
165104,1.4,0.9,6.7,Low,98,1
165105,4.0,0.4,7.1,High,64,1
165112,2.5,2.1,8.0,High,100,1
165115,3.9,2.0,12.2,Medium,98,1
165116,4.1,1.6,11.5,High,99,1
165117,1.1,3.6,6.7,Medium,86,1
165125,1.5,0.2,8.0,Medium,99,1
165131,0.2,3.8,6.2,Medium,100,1
165136,3.3,2.5,11.4,Medium,100,1
165139,1.2,0.0,5.9,Low,75,1
165142,4.5,1.0,13.3,Medium,99,1
165144,0.0,2.5,6.5,High,98,1
165151,1.6,1.4,7.5,High,99,1
165155,4.5,2.9,12.9,High,100,1
165167,2.0,3.8,8.0,High,78,1
165168,3.6,2.7,9.9,Low,74,1
165169,3.8,1.8,12.9,Low,100,1
165186,2.0,3.2,11.6,Low,96,1
165202,2.7,3.5,8.2,Low,100,1
165210,1.3,0.3,11.3,Medium,100,1
165216,0.6,1.8,8.6,Medium,93,1
165228,1.0,1.4,5.5,Medium,100,1
165233,0.1,0.7,10.7,Medium,85,1
165234,3.6,3.4,10.9,Medium,76,1
165235,1.9,0.1,5.3,Low,98,1
165256,1.8,2.4,9.4,Medium,100,1
165266,3.5,3.9,11.2,Medium,86,1
165267,3.3,0.0,7.6,High,100,1
165269,4.6,2.2,13.7,Medium,85,1
165332,4.5,2.0,9.2,Low,100,1
165341,2.5,0.6,4.6,Low,91,1
165342,1.2,2.3,9.0,Low,97,1
165346,1.7,2.8,10.1,High,99,1
165347,2.0,3.7,11.9,Medium,85,1
165364,1.8,2.0,6.0,Low,70,1
165367,4.7,3.8,19.5,High,100,1
165378,1.5,0.0,7.4,Low,92,1
165380,4.8,0.4,9.5,High,73,1
165383,4.9,0.5,13.8,Low,100,1
165390,0.8,0.5,6.0,High,95,1
165393,1.7,2.0,11.1,Medium,89,1
165398,0.7,0.8,7.0,High,95,1
165401,2.3,0.9,9.3,High,97,1
165408,4.9,1.9,13.4,Low,100,1
165425,2.9,0.5,10.7,Low,96,1
165428,0.6,2.0,8.4,Medium,96,1
165429,0.9,1.1,7.6,High,80,1
165433,0.9,0.3,7.8,High,85,1
165436,1.0,3.8,10.4,High,96,1
165444,0.2,3.2,9.2,Medium,100,1
165453,4.9,3.9,13.6,Medium,96,1
165454,4.5,1.6,10.9,High,90,1
165460,3.4,1.7,9.9,High,61,1
165467,0.5,3.1,12.2,High,100,1
165474,2.9,1.5,9.9,Medium,97,1
165478,3.6,3.7,14.8,High,100,1
165489,3.8,4.0,13.9,Medium,100,1
165490,3.6,0.6,10.3,High,99,1
165495,4.2,2.3,10.1,High,100,1
165496,3.0,3.2,10.8,Medium,100,1
165509,1.2,1.5,10.9,Low,74,1
165510,3.4,0.1,5.4,Low,79,1
165516,3.1,0.2,8.4,Medium,94,1
165531,4.4,1.7,12.9,High,100,1
165537,0.6,2.4,11.2,Low,100,1
165544,2.8,3.8,17.2,Medium,99,1
165549,3.0,1.3,8.6,Low,96,1
165559,0.1,3.1,10.4,Medium,100,1
165571,4.8,1.4,10.0,High,100,1
165577,2.1,2.9,12.6,High,94,1
165593,3.4,2.7,14.2,Medium,90,1
165595,2.3,3.7,10.9,Low,100,1
165597,1.5,0.7,8.6,High,67,1
165612,3.9,2.1,15.2,High,95,1
165620,2.8,3.9,9.7,High,82,1
165623,0.2,3.4,9.0,Low,96,1
165625,1.5,3.5,11.7,Medium,86,1
165630,0.9,1.8,10.0,Low,97,1
165634,1.1,0.6,7.4,Low,96,1
165640,4.9,2.9,14.1,Medium,99,1
165652,2.9,3.0,10.9,Medium,92,1
165660,1.3,3.4,11.4,Medium,86,1
165662,3.0,2.7,15.2,Low,100,1
165684,1.3,4.0,10.7,Medium,72,1
165687,2.0,3.1,10.1,High,97,1
165688,1.2,0.8,9.5,High,76,1
165693,2.6,3.9,10.5,Medium,82,1
165694,0.9,3.2,9.2,Low,98,1
165699,3.8,3.3,13.8,High,95,1
165708,0.0,2.4,8.5,Low,87,1
165712,2.1,0.9,7.8,High,97,1
165716,2.8,1.4,7.6,Low,99,1
165728,5.0,2.4,11.8,High,83,1
165729,3.9,1.1,11.8,Low,98,1
165731,2.2,1.4,6.0,High,82,1
165734,3.2,2.3,12.9,High,100,1
165739,2.9,0.3,10.0,High,74,1
165759,4.9,0.2,7.4,Medium,89,1
165767,4.7,3.6,12.6,High,93,1
165771,1.7,2.6,6.3,High,80,1
165772,3.0,0.3,10.9,Medium,98,1
165776,4.3,1.6,13.1,Low,66,1
165781,3.3,2.2,8.9,High,59,0
165784,3.4,0.4,13.0,High,87,1
165790,1.7,1.1,7.4,Low,91,1
165791,3.9,0.2,8.7,High,86,1
165809,0.8,1.6,10.6,Low,96,1
165814,1.0,0.1,7.5,High,100,1
165818,2.6,1.3,8.9,Medium,88,1
165822,0.5,0.3,7.8,High,95,1
165825,2.0,0.1,12.1,High,78,1
165830,0.9,0.3,8.3,Medium,100,1
165835,1.2,2.7,10.6,Medium,93,1
165853,0.2,0.4,4.5,Medium,100,1
165864,0.0,0.9,8.5,Medium,100,1
165865,3.1,3.7,11.2,Medium,100,1
165868,4.4,3.2,15.0,Low,100,1
165873,2.4,4.0,10.1,Medium,56,0
165879,4.6,3.1,15.5,High,92,1
165891,2.2,0.1,11.4,High,100,1
165892,1.5,2.3,12.4,Medium,95,1
165896,1.4,3.6,10.2,Low,81,1
165908,1.9,0.5,5.5,Low,83,1
165910,3.8,3.6,13.2,Medium,100,1
165919,0.4,3.4,5.0,Medium,55,0
165920,0.5,0.7,5.3,High,97,1
165922,2.7,2.1,6.8,Low,76,1
165941,2.6,0.5,3.5,High,74,1
165954,3.3,4.0,16.6,Medium,80,1
165955,4.5,3.9,17.2,High,92,1
165958,3.0,3.4,13.2,Medium,100,1
165962,3.3,1.4,8.9,Medium,100,1
165963,1.4,0.9,8.4,Medium,95,1
165966,2.3,0.9,8.9,High,99,1
165969,3.3,2.6,9.4,High,88,1
165978,1.7,3.6,8.3,Medium,71,1
166001,0.4,3.4,8.9,High,63,1
166005,3.7,0.9,10.8,High,90,1
166006,3.1,1.4,6.0,Medium,90,1
166013,2.3,3.6,11.9,Low,93,1
166016,2.5,1.4,9.7,High,100,1
166021,4.4,0.8,14.7,High,85,1
166030,0.0,0.1,8.6,Medium,92,1
166031,1.0,0.6,6.4,High,100,1
166036,0.2,3.6,7.9,Medium,100,1
166048,2.1,0.8,9.8,High,99,1
166065,2.4,1.0,10.1,High,90,1
166067,0.3,3.7,10.1,Low,60,1
166068,1.5,0.8,10.8,Medium,100,1
166073,3.0,1.4,9.8,Medium,97,1
166074,2.1,3.3,11.9,Medium,97,1
166079,3.8,1.1,12.6,High,100,1
166080,4.8,2.2,13.8,Medium,100,1
166086,3.1,1.0,8.0,Medium,71,1
166087,3.3,0.1,9.2,High,100,1
166104,4.0,3.9,17.6,Medium,100,1
166105,0.0,0.5,4.4,High,100,1
166111,5.0,2.7,16.7,Low,94,1
166113,2.7,1.8,6.8,Medium,99,1
166114,2.0,3.6,11.0,High,100,1
166122,3.9,2.7,12.1,High,94,1
166130,3.4,2.5,9.1,High,93,1
166134,1.0,2.9,8.8,Medium,89,1
166138,3.4,1.6,9.7,Medium,100,1
166145,5.0,2.8,10.7,High,98,1
166149,2.5,2.7,11.3,Medium,100,1
166155,3.0,3.1,10.1,High,100,1
166158,2.9,1.8,9.4,Medium,75,1
166166,0.5,3.2,8.9,Low,100,1
166178,0.1,2.1,9.2,High,96,1
166184,2.0,2.7,9.6,High,100,1
166187,2.8,0.8,9.7,High,91,1
166193,0.2,3.3,7.8,Medium,90,1
166201,3.1,1.2,11.3,Low,100,1
166213,4.2,3.4,16.2,High,90,1
166216,3.5,1.1,9.7,Low,91,1
166226,0.2,3.6,8.6,Low,100,1
166229,4.9,0.0,9.4,High,92,1
166233,3.9,1.9,13.7,Medium,99,1
166251,0.5,2.5,6.8,Medium,97,1
166260,1.1,2.4,13.0,Low,89,1
166263,4.6,1.5,12.6,Low,69,1
166264,4.4,1.1,13.4,High,85,1
166270,4.3,2.6,11.8,High,100,1
166271,0.4,1.8,13.1,Medium,100,1
166276,2.1,2.5,9.6,Medium,97,1
166280,3.8,0.2,11.5,Low,100,1
166289,3.2,2.3,12.0,Medium,76,1
166290,1.8,2.2,9.5,Low,94,1
166291,4.1,1.3,14.6,Low,100,1
166297,0.5,0.3,7.8,High,93,1
166302,4.5,0.4,11.3,Medium,99,1
166303,4.0,1.2,12.5,Low,100,1
166310,3.3,3.1,9.0,High,94,1
166313,1.9,3.1,8.7,High,86,1
166318,0.0,0.3,5.2,Low,98,1
166335,2.4,2.7,12.5,Medium,93,1
166344,2.3,1.8,10.1,Medium,76,1
166352,2.4,3.0,12.1,Low,94,1
166367,2.9,0.7,9.0,High,77,1
166368,2.9,1.1,14.4,Low,98,1
166369,3.4,1.4,10.7,Medium,99,1
166379,0.3,2.3,4.0,High,87,1
166408,0.8,3.3,9.6,Low,100,1
166422,0.3,2.9,7.9,Medium,93,1
166425,3.9,3.9,15.4,High,100,1
166433,4.4,2.7,14.4,Low,79,1
166439,2.9,1.5,9.6,Medium,69,1
166441,2.9,3.1,14.5,High,84,1
166449,4.5,0.5,10.1,Medium,96,1
166452,4.3,2.3,16.0,Low,76,1
166459,3.8,1.2,10.5,Low,100,1
166469,4.7,2.2,15.2,Low,100,1
166470,1.0,2.2,8.0,High,100,1
166474,0.1,2.9,8.4,High,100,1
166476,1.8,3.0,8.5,High,68,1
166487,4.5,3.8,11.9,High,100,1
166490,1.3,2.1,11.7,Medium,95,1
166492,3.0,0.1,10.8,Medium,93,1
166493,0.8,2.1,10.5,Low,71,1
166510,1.1,0.5,7.2,Medium,97,1
166512,3.2,1.2,8.9,Medium,100,1
166516,4.9,2.1,13.1,Low,100,1
166518,2.8,0.6,13.0,Medium,94,1
166520,4.0,1.7,12.7,Low,100,1
166527,2.7,0.6,8.6,Medium,80,1
166537,3.2,1.8,12.4,Medium,100,1
166540,4.4,2.0,12.0,Low,100,1
166541,1.5,1.2,7.3,Medium,100,1
166547,1.6,3.2,9.7,High,77,1
166549,2.6,1.1,14.8,Medium,68,1
166556,1.9,2.4,9.8,Medium,57,0
166570,4.0,2.9,15.3,Medium,95,1
166575,4.4,3.0,13.6,High,96,1
166584,3.3,2.9,9.7,Low,100,1
166589,4.6,1.6,9.2,Low,100,1
166604,4.1,1.0,8.5,High,93,1
166605,4.9,0.0,11.1,High,86,1
166606,0.6,1.3,9.8,Low,85,1
166609,4.4,2.7,15.3,High,91,1
166615,2.9,1.1,10.6,High,94,1
166616,3.4,3.9,13.7,Low,68,1
166620,0.1,2.5,13.9,High,100,1
166621,1.9,0.0,11.7,Low,100,1
166629,2.1,0.1,9.5,Medium,88,1
166632,0.5,2.7,6.0,Medium,88,1
166634,2.9,0.8,12.1,Medium,96,1
166645,4.8,0.6,9.2,High,78,1
166654,0.2,0.1,6.9,Medium,73,1
166655,2.7,2.7,10.9,Low,95,1
166659,3.6,1.9,10.4,High,96,1
166663,0.0,2.1,8.8,Low,73,1
166665,1.5,1.9,12.0,Medium,83,1
166668,3.2,2.4,18.1,High,100,1
166695,3.8,1.6,13.1,Low,100,1
166714,4.5,2.4,13.2,Medium,90,1
166732,0.4,1.7,11.2,Low,100,1
166733,2.7,2.7,10.8,High,89,1
166737,3.7,1.4,10.8,High,72,1
166751,2.9,1.5,7.4,High,70,1
166756,2.6,3.2,13.5,Medium,78,1
166759,0.4,3.4,6.3,High,90,1
166761,4.6,0.9,11.4,Medium,87,1
166776,0.0,3.2,6.1,Medium,93,1
166793,3.7,0.5,12.5,Low,100,1
166794,4.6,3.6,14.5,Low,96,1
166800,3.0,1.1,6.6,High,77,1
166802,4.7,2.5,15.7,High,100,1
166814,0.0,1.2,4.6,High,87,1
166816,3.9,3.8,14.3,Medium,91,1
166818,2.2,1.3,5.5,Low,81,1
166837,0.8,0.1,8.6,Medium,99,1
166851,4.6,0.1,8.1,Medium,96,1
166864,2.2,1.5,14.8,Medium,99,1
166865,0.6,2.5,7.1,Medium,91,1
166869,2.0,0.8,11.0,High,77,1
166878,4.7,1.6,9.5,High,85,1
166889,0.4,0.4,6.5,Low,64,1
166893,3.5,2.7,13.1,Medium,100,1
166898,2.9,2.2,12.1,Low,93,1
166902,0.0,3.3,8.8,Low,100,1
166907,2.8,2.8,6.9,High,100,1
166927,4.0,1.2,13.3,Low,86,1
166928,4.4,1.1,8.9,High,95,1
166929,2.5,0.4,9.2,Medium,99,1
166936,4.6,0.8,8.8,Medium,94,1
166939,3.8,1.7,7.0,High,85,1
166944,3.0,2.2,10.7,Low,100,1
166948,4.7,0.8,13.1,Medium,99,1
166952,1.6,2.3,9.7,Medium,96,1
166953,0.1,0.7,4.6,Medium,100,1
166963,2.4,0.9,8.3,Low,100,1
166966,4.2,0.1,9.5,Low,95,1
166974,1.6,2.9,10.6,Medium,90,1
166977,4.5,2.4,15.6,Medium,92,1
166978,1.4,2.7,7.9,Low,67,1
167001,4.0,1.7,10.4,High,81,1
167012,4.8,3.7,17.5,High,91,1
167016,4.4,0.3,11.5,Low,85,1
167024,5.0,1.0,10.9,High,100,1
167057,2.7,2.7,14.3,Low,72,1
167061,0.9,1.8,7.4,Medium,87,1
167075,3.3,3.0,10.6,Low,83,1
167094,4.4,0.4,9.9,High,100,1
167095,1.1,3.8,12.1,High,83,1
167103,1.8,2.1,13.7,Medium,100,1
167111,5.0,0.2,12.1,Medium,80,1
167122,3.3,3.6,8.5,Low,93,1
167127,3.0,1.9,12.7,Medium,100,1
167134,1.6,2.7,13.2,Medium,97,1
167138,4.1,3.1,10.5,Low,96,1
167140,4.7,3.3,10.2,High,77,1
167146,2.8,0.6,10.9,Low,92,1
167150,3.9,1.0,12.0,Medium,99,1
167160,0.8,1.7,9.0,Low,74,1
167164,0.6,2.2,9.5,High,92,1
167180,1.1,0.2,7.0,High,100,1
167183,0.2,3.9,8.5,High,98,1
167186,4.8,3.5,17.7,Medium,80,1
167188,2.6,3.9,13.8,High,99,1
167190,5.0,3.6,14.7,High,98,1
167201,2.9,3.6,9.1,High,77,1
167204,3.8,3.2,16.2,Medium,100,1
167207,1.0,2.3,5.1,Medium,100,1
167208,2.6,1.0,8.6,High,71,1
167210,0.6,2.6,12.1,High,97,1
167211,2.5,3.0,13.4,Medium,100,1
167212,3.3,3.0,12.1,Low,98,1
167218,3.7,0.8,10.8,Medium,100,1
167226,1.7,2.8,8.7,High,92,1
167227,2.2,1.5,9.7,Low,78,1
167235,3.5,1.4,10.1,Medium,95,1
167237,0.7,2.3,8.9,Medium,100,1
167238,4.1,2.0,11.9,High,100,1
167241,4.3,2.0,9.8,Medium,100,1
167242,5.0,1.3,11.9,Low,82,1
167244,1.4,3.9,12.8,High,91,1
167245,3.9,2.1,13.3,Medium,92,1
167247,0.3,0.3,5.7,Low,80,1
167248,1.9,0.7,11.1,Medium,94,1
167250,2.8,3.0,9.9,Medium,100,1
167256,3.7,1.6,15.1,Medium,100,1
167260,4.9,1.6,10.9,Medium,65,1
167272,1.7,3.3,13.6,Medium,100,1
167273,4.9,3.2,15.8,High,83,1
167279,1.7,3.0,9.4,High,92,1
167285,4.8,1.4,12.8,Medium,80,1
167287,2.4,1.1,9.2,High,67,1
167292,0.8,1.6,4.9,Medium,72,1
167306,0.8,0.6,9.2,Low,94,1
167319,1.5,3.1,9.0,Low,100,1
167321,0.2,0.1,3.6,High,97,1
167323,3.9,0.1,8.3,Medium,94,1
167325,2.6,1.2,9.5,Low,91,1
167328,2.4,3.4,12.6,High,98,1
167329,1.3,2.7,7.9,Medium,99,1
167348,5.0,0.1,12.6,Low,88,1
167354,1.0,2.2,6.7,Medium,82,1
167355,3.5,4.0,11.3,Low,83,1
167364,4.7,2.4,15.3,High,86,1
167367,3.2,1.4,9.7,Medium,88,1
167368,1.4,3.0,11.4,Medium,96,1
167386,3.7,2.9,11.0,Medium,98,1
167388,1.8,2.7,12.1,High,90,1
167401,1.4,1.0,9.8,Medium,97,1
167405,4.0,1.9,9.1,Low,93,1
167427,4.2,3.0,14.0,Low,90,1
167433,1.5,2.8,7.6,Medium,94,1
167438,0.2,0.1,8.2,High,98,1
167440,1.0,3.4,8.8,Low,87,1
167458,3.0,1.5,10.4,Low,100,1
167462,1.1,1.5,5.4,Medium,88,1
167465,0.1,1.8,5.5,Low,97,1
167473,2.5,2.7,10.1,Low,100,1
167484,4.0,3.7,12.5,Medium,64,1
167492,0.8,1.9,7.4,High,76,1
167495,3.9,2.6,14.2,High,76,1
167498,3.2,0.5,7.4,Low,100,1
167517,1.9,3.3,12.2,Medium,92,1
167524,0.8,2.4,9.7,High,70,1
167525,1.7,1.1,9.2,High,93,1
167528,0.5,0.5,4.5,Medium,100,1
167542,4.1,2.1,14.5,High,94,1
167549,0.9,3.2,12.9,Low,100,1
167573,3.7,0.6,11.9,Medium,78,1
167583,4.2,2.1,14.3,High,84,1
167586,0.9,2.9,12.3,Medium,100,1
167591,1.7,1.6,7.2,High,100,1
167593,3.0,3.5,13.2,Low,92,1
167600,3.8,0.2,9.0,Medium,86,1
167613,0.7,3.7,10.5,Medium,99,1
167618,3.9,2.8,12.5,Medium,98,1
167636,1.2,1.8,5.9,High,69,1
167660,5.0,1.4,14.2,Low,100,1
167662,0.8,0.9,5.0,Medium,90,1
167683,0.9,1.5,12.7,Low,96,1
167684,1.2,1.7,5.5,High,69,1
167688,4.2,1.4,11.7,High,96,1
167701,1.7,0.3,6.1,Low,98,1
167733,2.5,2.2,12.4,Medium,100,1
167736,1.2,1.2,9.6,Low,77,1
167748,1.4,0.4,8.8,Medium,100,1
167750,3.7,3.7,15.8,Medium,68,1
167762,0.9,2.1,6.1,Medium,100,1
167769,3.0,0.2,9.5,Medium,98,1
167775,4.0,0.4,9.3,Medium,86,1
167778,0.6,0.2,7.6,Medium,100,1
167789,2.3,1.3,9.2,Low,85,1
167790,2.2,2.2,8.8,Medium,64,1
