student_id,study_hours_per_day,time_management_score,attendance_percentage,learning_style,study_environment,Study_Stress_Interaction,GPA_Relative_Performance,exam_score,Pass_Fail
157439,5.873586384795416,6.1,78.5,Visual,Dorm,34.06680103181341,-0.631047034152187,80,1
157444,5.955739538869342,5.6,40.1,Visual,Quiet Room,36.33001118710299,-0.1610470341521868,99,1
157457,2.49095373062008,6.1,41.0,Reading,Quiet Room,11.20929178779036,-0.9910470341521868,62,1
157464,3.1725876695010955,9.7,46.9,Visual,Library,6.6624341059523005,0.348952965847813,96,1
157470,2.012165726255778,6.1,54.0,Visual,Dorm,2.012165726255778,-1.1210470341521872,61,1
157473,4.113733543480767,6.4,85.4,Visual,Library,20.98004107175191,0.348952965847813,100,1
157477,4.191185831418477,3.5,56.5,Reading,Library,27.661826487361942,-0.8310470341521872,69,1
157479,5.16054243674993,9.8,76.2,Auditory,Quiet Room,30.44720037682459,0.0089529658478131,92,1
157481,5.347031410522755,6.5,58.9,Kinesthetic,Cafe,27.804563334718324,0.348952965847813,96,1
157486,5.108637797536175,5.3,97.6,Auditory,Library,15.325913392608523,-0.401047034152187,82,1
157513,6.451146757645635,7.9,66.0,Reading,Co-Learning Group,18.70832559717234,0.1889529658478128,96,1
157514,4.09808449329976,4.6,63.3,Reading,Cafe,18.031571770518948,0.328952965847813,97,1
157515,6.273517499427749,2.8,47.2,Kinesthetic,Cafe,42.65991899610869,-0.131047034152187,89,1
157521,6.94559612708473,4.7,73.3,Visual,Dorm,44.45181521334228,0.0089529658478131,96,1
157528,5.082424893484003,4.2,92.8,Auditory,Library,43.20061159461402,0.348952965847813,100,1
157542,5.315244600324548,2.7,69.7,Kinesthetic,Dorm,13.819635960843826,0.0589529658478129,87,1
157551,5.826015339169534,6.0,95.7,Auditory,Cafe,44.860318111605416,0.1289529658478128,90,1
157553,6.850706261861665,3.1,52.8,Visual,Cafe,21.23718941177116,-0.8010470341521869,65,1
157554,5.128358997208862,3.1,79.3,Visual,Quiet Room,28.20597448464874,-0.3010470341521869,80,1
157557,5.640086576873516,1.6,67.6,Visual,Cafe,31.02047617280434,0.348952965847813,98,1
157569,4.183750802406134,4.7,46.2,Reading,Quiet Room,17.571753370105764,-0.3010470341521869,78,1
157571,2.2303364475618226,6.7,72.4,Visual,Library,13.158985040614754,0.348952965847813,95,1
157577,7.132116065347961,8.5,58.4,Auditory,Quiet Room,42.79269639208776,0.348952965847813,100,1
157579,5.015469794894499,8.7,49.2,Visual,Library,10.030939589788998,0.0689529658478131,93,1
157583,5.372654278283926,8.6,79.5,Kinesthetic,Quiet Room,27.93780224707642,0.348952965847813,93,1
157585,2.227559899139919,4.6,46.5,Auditory,Quiet Room,12.919847415011528,-0.421047034152187,88,1
157588,6.473860898991362,2.6,45.2,Auditory,Dorm,41.43270975354472,0.348952965847813,100,1
157604,5.4085517420326985,9.6,87.8,Kinesthetic,Co-Learning Group,52.46295189771717,-0.3110470341521871,84,1
157605,3.402629473207157,4.6,85.9,Visual,Cafe,10.548151366942188,0.348952965847813,99,1
157616,3.327620015257724,6.5,81.2,Kinesthetic,Co-Learning Group,14.97429006865976,0.348952965847813,100,1
157626,6.537388619595387,4.1,97.9,Kinesthetic,Cafe,32.686943097976936,0.348952965847813,100,1
157629,4.747882237379849,4.6,94.4,Visual,Co-Learning Group,34.65954033287289,-0.5210470341521871,68,1
157639,4.7830034712799385,3.8,55.3,Reading,Co-Learning Group,38.7423281173675,0.348952965847813,98,1
157658,7.486680310218776,3.1,94.5,Kinesthetic,Dorm,23.208708961678205,0.348952965847813,96,1
157667,8.12263720420743,9.5,61.1,Reading,Quiet Room,56.04619670903127,0.348952965847813,100,1
157668,2.7404059258326585,9.1,92.5,Reading,Dorm,18.908800888245345,0.178952965847813,92,1
157669,1.3465556441745483,6.7,96.1,Visual,Quiet Room,4.712944754610919,-0.381047034152187,78,1
157675,8.094316916236076,4.1,75.3,Visual,Library,33.99613104819152,0.348952965847813,96,1
157677,4.5389173928251445,5.4,40.7,Reading,Dorm,21.786803485560693,0.348952965847813,94,1
157679,1.4972288311207669,2.4,45.8,Visual,Co-Learning Group,2.2458432466811504,0.1289529658478128,94,1
157690,9.37814125096888,6.6,79.5,Visual,Cafe,51.57977688032884,-0.7910470341521871,73,1
157692,7.291597278227174,7.6,41.2,Kinesthetic,Co-Learning Group,34.27050720766772,-0.2010470341521868,90,1
157695,6.5164264996862045,3.4,74.5,Kinesthetic,Co-Learning Group,31.27884719849378,0.348952965847813,92,1
157697,6.820963858588083,4.9,86.2,Reading,Library,55.93190364042228,-0.1010470341521871,82,1
157703,8.607607214415163,5.0,91.7,Reading,Dorm,52.50640400793249,0.348952965847813,100,1
157707,7.199673617236257,2.8,41.3,Kinesthetic,Library,28.79869446894503,-0.001047034152187,95,1
157713,5.8358255698805,6.1,59.2,Auditory,Co-Learning Group,31.513458077354706,0.348952965847813,99,1
157714,10.215089854897654,5.3,42.9,Kinesthetic,Quiet Room,56.1829942019371,0.348952965847813,97,1
157718,1.6366440748419104,2.8,52.2,Visual,Dorm,7.037569521820215,-1.421047034152187,56,0
157719,8.068760938555645,5.6,61.9,Kinesthetic,Quiet Room,51.64007000675613,0.348952965847813,100,1
157723,5.939187815524965,7.6,66.7,Auditory,Library,46.91958374264723,0.348952965847813,94,1
157730,0.3722363558702217,8.2,78.7,Reading,Library,2.5312072199175075,-0.3710470341521872,83,1
157731,5.355486180905473,1.9,46.4,Auditory,Quiet Room,9.639875125629851,0.348952965847813,96,1
157744,6.522951234645542,3.2,91.9,Reading,Library,55.44508549448711,-0.4810470341521871,73,1
157772,3.742457034211145,5.4,79.5,Visual,Quiet Room,10.85312539921232,-0.2410470341521868,91,1
157778,3.261493315234884,7.7,86.3,Auditory,Co-Learning Group,16.63361590769791,0.348952965847813,100,1
157784,3.375005758121126,4.3,75.6,Visual,Dorm,28.01254779240535,-0.4510470341521868,79,1
157786,3.827252163325377,3.1,85.8,Reading,Co-Learning Group,17.605359951296734,-0.1010470341521871,87,1
157794,7.939369799953683,9.0,57.1,Kinesthetic,Dorm,23.02417241986568,0.348952965847813,100,1
157795,7.0111708760344,5.6,63.1,Kinesthetic,Co-Learning Group,15.42457592727568,-0.0910470341521869,95,1
157800,3.4949492301661795,6.1,94.2,Auditory,Cafe,11.183837536531776,-0.1010470341521871,94,1
157804,5.391725987621089,3.6,87.5,Kinesthetic,Cafe,29.65449293191599,0.348952965847813,99,1
157811,1.3624463924125172,7.3,42.4,Auditory,Co-Learning Group,8.174678354475104,-1.091047034152187,66,1
157814,4.571283795741908,7.5,63.9,Reading,Co-Learning Group,26.05631763572888,0.348952965847813,97,1
157829,4.156750061394724,8.2,75.4,Kinesthetic,Cafe,26.18752538678676,-0.5510470341521869,74,1
157862,7.099310273640676,4.0,65.5,Kinesthetic,Dorm,36.20648239556745,0.348952965847813,97,1
157874,1.7187774984638424,3.1,65.9,Auditory,Dorm,6.703232244008985,-1.0810470341521872,66,1
157876,1.7188263213191104,10.0,43.0,Auditory,Cafe,7.047187917408352,0.3389529658478132,100,1
157879,5.842326436496453,6.8,74.8,Reading,Quiet Room,19.279677240438293,0.348952965847813,97,1
157884,8.36494914287037,8.0,78.4,Visual,Quiet Room,44.33423045721296,0.0889529658478132,88,1
157887,6.041361992352433,2.8,60.9,Kinesthetic,Quiet Room,33.227490957938386,-0.191047034152187,80,1
157899,4.099521751111647,2.3,51.5,Kinesthetic,Co-Learning Group,18.85780005511357,-1.2210470341521868,61,1
157900,4.762818913370758,1.8,44.1,Auditory,Library,27.14806780621332,0.348952965847813,99,1
157917,5.569598190738622,1.3,43.2,Kinesthetic,Co-Learning Group,7.240477647960209,0.0389529658478129,90,1
157928,9.220911500707391,4.7,68.3,Visual,Co-Learning Group,71.00101855544692,0.348952965847813,100,1
157930,1.603099194475762,4.2,41.5,Auditory,Dorm,9.458285247406996,0.0189529658478129,100,1
157934,1.7141301360080714,3.7,72.0,Visual,Dorm,1.7141301360080714,-0.151047034152187,90,1
157936,8.953233824914484,6.5,63.7,Kinesthetic,Library,67.14925368685863,-0.4110470341521868,85,1
157940,0.0,9.6,95.9,Reading,Cafe,0.0,-0.361047034152187,78,1
157942,3.78340685839558,3.9,75.0,Reading,Library,26.483848008769066,-0.3910470341521872,78,1
157949,7.927870711895697,2.7,73.6,Visual,Library,53.11673376970117,0.3189529658478132,100,1
157954,2.7502832572329727,6.7,50.1,Visual,Library,17.876841172014323,0.348952965847813,100,1
157963,7.97434690477384,3.5,55.9,Visual,Cafe,47.04864673816566,0.348952965847813,92,1
157965,3.5893927888898487,1.4,77.3,Reading,Library,23.331053127784017,-0.4910470341521868,82,1
157972,3.5640779384957977,8.4,96.8,Visual,Library,18.176797486328567,0.348952965847813,100,1
157984,2.888490310068679,5.4,40.5,Reading,Dorm,9.53201802322664,-0.2010470341521868,76,1
157985,2.8106524764167657,5.3,95.1,Auditory,Quiet Room,16.58284961085892,0.348952965847813,97,1
157992,5.577041054428839,5.4,91.7,Visual,Quiet Room,15.615714952400747,-0.1210470341521872,87,1
157995,3.4287248272294644,4.9,51.1,Kinesthetic,Co-Learning Group,21.600966411545624,-0.5010470341521871,73,1
157998,5.314599658730433,8.4,41.0,Reading,Dorm,11.16065928333391,0.3389529658478132,100,1
157999,5.485849831956917,5.3,65.9,Auditory,Cafe,23.589154277414742,0.348952965847813,98,1
158007,2.76027593450668,1.0,46.5,Auditory,Quiet Room,11.869186518378724,-0.0510470341521869,90,1
158023,4.89238068184417,2.8,95.3,Kinesthetic,Co-Learning Group,22.9941892046676,0.3089529658478129,94,1
158032,7.180582211912276,6.8,62.7,Kinesthetic,Library,40.92931860789998,0.348952965847813,100,1
158044,2.755963227832833,7.9,53.3,Visual,Dorm,21.77210949987938,-0.7810470341521869,71,1
158058,3.726870433436052,2.8,75.0,Visual,Quiet Room,17.516291037149443,-0.3710470341521872,84,1
158061,9.708190372645356,1.6,53.4,Kinesthetic,Dorm,49.511770900491314,-0.0110470341521868,93,1
158066,3.004647426829006,5.1,98.9,Visual,Quiet Room,16.225096104876634,0.348952965847813,96,1
158073,3.265799115210602,1.3,69.4,Reading,Dorm,20.901114337347853,-1.0210470341521871,59,0
158074,7.23227499333087,3.1,62.7,Auditory,Quiet Room,49.90269745398301,0.2189529658478131,97,1
158082,4.613773366879703,5.2,75.0,Auditory,Dorm,28.60539487465416,0.348952965847813,99,1
158092,8.815333307745115,2.3,54.6,Reading,Quiet Room,24.682933261686323,0.348952965847813,100,1
158096,5.2990551223055125,4.5,76.0,Auditory,Cafe,32.32423624606363,0.348952965847813,99,1
158101,4.403565389776164,5.6,90.3,Auditory,Library,16.73354848114942,0.348952965847813,93,1
158103,6.351291912284204,2.5,92.8,Reading,Cafe,33.661847135106285,0.348952965847813,92,1
158108,5.733614163430072,9.0,75.3,Auditory,Co-Learning Group,24.65454090274931,0.348952965847813,97,1
158114,5.91731671764069,1.2,51.4,Auditory,Co-Learning Group,32.54524194702379,0.348952965847813,100,1
158134,4.364155359437745,8.0,48.3,Auditory,Quiet Room,18.32945250963853,0.348952965847813,100,1
158144,4.34676129805353,5.3,95.4,Auditory,Cafe,31.29668134598542,-0.3110470341521871,89,1
158148,4.997350483798531,7.0,66.0,Visual,Cafe,32.48277814469045,0.2489529658478129,100,1
158151,5.194711392314335,5.6,98.3,Reading,Co-Learning Group,34.28509518927461,-0.6610470341521868,81,1
158153,6.469291329908575,2.2,80.7,Visual,Quiet Room,40.756535378424026,-0.1410470341521872,86,1
158164,1.6546828183794808,4.2,80.6,Auditory,Dorm,5.129516736976391,-1.4310470341521868,48,0
158182,4.90642705067132,2.1,47.5,Auditory,Library,29.929205009095053,-0.861047034152187,72,1
158185,3.398939683393818,4.4,80.6,Reading,Dorm,26.51172953047178,0.158952965847813,93,1
158197,5.149634297497483,2.5,86.1,Auditory,Quiet Room,41.712037809729615,0.2389529658478131,100,1
158201,6.8118553430414215,3.3,67.8,Visual,Library,25.20386476925326,-0.231047034152187,77,1
158203,3.0285935277896607,2.3,81.6,Visual,Quiet Room,23.623029516759352,-0.3010470341521869,86,1
158204,1.3769037601685417,5.1,55.1,Reading,Quiet Room,11.428301209398898,-0.5210470341521871,67,1
158210,7.300614323558082,7.3,89.0,Kinesthetic,Library,13.871167214760357,0.348952965847813,100,1
158211,7.732837380881824,1.8,79.7,Reading,Library,77.32837380881824,0.348952965847813,100,1
158214,6.05879869467497,8.5,86.2,Kinesthetic,Library,41.8057109932573,0.348952965847813,100,1
158215,4.730488394509177,7.7,60.7,Auditory,Quiet Room,25.54463733034956,-0.2410470341521868,76,1
158223,4.249027332676296,8.9,79.5,Visual,Dorm,28.043580395663557,-1.1010470341521872,67,1
158227,6.5502269824336,9.5,48.0,Visual,Dorm,40.61140729108832,0.348952965847813,100,1
158237,3.647070862062807,7.0,98.0,Auditory,Cafe,10.57650549998214,0.348952965847813,100,1
158241,4.839701305808664,1.5,66.4,Auditory,Co-Learning Group,26.13438705136679,0.348952965847813,99,1
158242,5.395890186313518,1.7,85.2,Kinesthetic,Quiet Room,18.885615652097314,-0.4810470341521871,79,1
158255,3.750599042233465,1.9,96.0,Visual,Cafe,12.376976839370434,0.348952965847813,100,1
158261,3.919498644227839,5.9,54.3,Kinesthetic,Dorm,18.421643627870843,-0.7410470341521869,67,1
158268,4.252233693710643,1.5,86.7,Visual,Dorm,17.8593815135847,-0.5310470341521869,81,1
158269,5.205405412516487,1.8,40.2,Kinesthetic,Co-Learning Group,40.08162167637695,-0.7410470341521869,69,1
158272,7.721212922572768,2.4,57.5,Kinesthetic,Cafe,49.41576270446572,-0.2710470341521871,93,1
158274,8.01237646124893,5.0,54.0,Auditory,Library,45.67054582911891,0.348952965847813,100,1
158281,2.272760251299308,3.0,90.4,Kinesthetic,Library,11.59107728162647,0.348952965847813,100,1
158285,4.619928130762138,1.8,42.3,Kinesthetic,Dorm,26.7955831584204,-0.191047034152187,87,1
158292,3.5529591255220057,3.6,80.0,Auditory,Dorm,17.40949971505783,-0.9510470341521868,70,1
158297,4.558616018595672,4.9,45.1,Reading,Dorm,8.20550883347221,0.348952965847813,92,1
158299,2.2937483415022086,6.6,86.4,Auditory,Dorm,13.07436554656259,-0.5610470341521872,77,1
158304,2.2592372071646496,6.2,40.3,Auditory,Library,6.0999404593445545,-0.3910470341521872,79,1
158306,6.154306866492048,5.7,74.1,Visual,Cafe,27.694380899214217,0.2589529658478131,96,1
158307,3.5528117049289483,8.5,62.9,Reading,Dorm,13.855965649222895,-0.2510470341521871,82,1
158309,8.174542662748124,4.1,64.2,Auditory,Dorm,44.95998464511468,0.348952965847813,100,1
158317,1.3213816133359395,8.9,93.7,Visual,Co-Learning Group,8.588980486683607,-0.1410470341521872,91,1
158324,5.482550294995343,9.9,48.5,Reading,Co-Learning Group,41.6673822419646,-0.6210470341521872,69,1
158342,7.6510478440312495,7.8,94.1,Auditory,Co-Learning Group,34.42971529814062,0.348952965847813,100,1
158351,5.195123422741825,1.8,96.1,Kinesthetic,Cafe,17.143907295048024,-0.441047034152187,80,1
158353,6.163032763152318,9.9,64.3,Kinesthetic,Quiet Room,6.163032763152318,0.348952965847813,100,1
158378,0.801343287002422,6.6,60.8,Kinesthetic,Library,2.6444328471079923,-0.001047034152187,83,1
158379,4.0662909070348165,8.5,40.5,Auditory,Co-Learning Group,24.80437453291238,0.348952965847813,96,1
158393,4.291191309102828,5.6,97.5,Auditory,Library,24.030671330975835,-0.6810470341521868,79,1
158395,6.6861361474933165,9.4,50.1,Auditory,Cafe,40.1168168849599,0.348952965847813,100,1
158403,5.822532228893486,7.3,81.0,Visual,Library,30.859420813135475,0.348952965847813,100,1
158404,3.18417582954333,2.9,82.4,Reading,Cafe,8.915692322721323,-0.4110470341521868,78,1
158413,2.202177793964079,2.1,51.1,Kinesthetic,Quiet Room,16.736551234127003,0.348952965847813,100,1
158417,6.714738313745235,1.9,51.6,Kinesthetic,Library,14.100950458864991,0.348952965847813,100,1
158425,7.115905134969594,2.4,83.2,Auditory,Dorm,46.96497389079932,0.348952965847813,100,1
158436,9.113494359259374,5.2,95.1,Reading,Quiet Room,39.188025744815306,0.348952965847813,99,1
158440,3.2427409653930126,9.5,92.8,Kinesthetic,Dorm,7.458304220403928,-0.421047034152187,74,1
158453,4.958485059788803,4.4,87.7,Auditory,Quiet Room,24.79242529894401,0.348952965847813,92,1
158456,4.384802396276658,7.3,80.0,Kinesthetic,Library,28.50121557579828,0.348952965847813,93,1
158482,7.2419659787314306,8.4,84.0,Visual,Library,55.03894143835887,0.0889529658478132,93,1
158484,2.0374439388222925,1.8,81.5,Visual,Dorm,11.613430451287067,-0.671047034152187,71,1
158486,4.065896201015821,2.3,81.7,Auditory,Co-Learning Group,23.988787585993347,-0.3910470341521872,85,1
158491,3.637002940617069,8.4,44.4,Reading,Library,12.002109704036329,0.348952965847813,100,1
158492,6.253449893064646,1.0,86.3,Kinesthetic,Library,44.39949424075898,0.348952965847813,100,1
158499,3.815133696053015,3.4,81.4,Visual,Library,18.69415511065977,0.348952965847813,100,1
158502,6.355324223481599,3.8,96.0,Auditory,Cafe,12.075116024615037,0.348952965847813,100,1
158507,7.493365584614329,4.7,71.5,Kinesthetic,Co-Learning Group,26.22677954615015,-0.0810470341521871,91,1
158516,3.4729880253975702,6.2,70.8,Auditory,Library,4.167585630477084,0.348952965847813,93,1
158523,5.907862762972066,1.0,90.3,Visual,Library,33.08403147264357,0.348952965847813,100,1
158525,3.2011841461779995,9.2,66.6,Kinesthetic,Dorm,21.768052194010394,-1.051047034152187,60,1
158526,6.828565951621294,5.7,81.0,Reading,Dorm,12.974275308080458,0.178952965847813,93,1
158527,5.928327571825149,9.0,71.4,Visual,Cafe,8.299658600555208,0.1489529658478128,89,1
158532,4.926189119371378,1.8,52.6,Visual,Dorm,24.13832668491975,0.348952965847813,96,1
158535,5.869145754517038,3.3,49.5,Reading,Co-Learning Group,42.844764007974376,0.348952965847813,100,1
158540,4.514178347378909,4.5,64.5,Visual,Quiet Room,23.92514524110822,0.2089529658478128,92,1
158546,7.137138714393955,2.8,67.2,Reading,Quiet Room,28.54855485757582,0.348952965847813,100,1
158547,3.239016245794325,4.4,94.1,Auditory,Quiet Room,20.72970397308368,-0.2810470341521869,80,1
158548,3.743072443385912,6.4,58.7,Auditory,Library,4.865994176401686,0.0089529658478131,91,1
158552,3.4422801588062604,9.8,82.7,Kinesthetic,Library,13.08066460346379,-0.5210470341521871,82,1
158554,6.831626555037277,1.6,76.7,Kinesthetic,Dorm,50.554036507275846,-0.5110470341521869,84,1
158561,3.088110179027441,1.2,78.9,Kinesthetic,Co-Learning Group,5.249787304346649,0.348952965847813,100,1
158562,5.113202427009959,8.4,46.7,Reading,Library,31.70185504746175,0.348952965847813,96,1
158563,7.387606917338967,9.5,61.5,Visual,Quiet Room,36.19927389496095,0.348952965847813,93,1
158582,5.733694401869256,2.2,67.4,Kinesthetic,Co-Learning Group,45.296185774767125,-0.0710470341521869,94,1
158585,5.309370344920605,9.5,99.9,Reading,Quiet Room,17.520922138237996,0.348952965847813,87,1
158587,5.707794686659719,3.2,76.2,Kinesthetic,Quiet Room,49.08703430527358,-0.1010470341521871,87,1
158592,4.297402165817708,6.4,73.8,Kinesthetic,Co-Learning Group,29.22233472756041,0.0089529658478131,88,1
158593,3.3856163179008005,8.5,48.5,Kinesthetic,Dorm,19.298013012034563,-1.1210470341521872,66,1
158598,4.829083139627351,1.1,86.8,Auditory,Quiet Room,41.53011500079522,0.348952965847813,93,1
158599,6.447704282165853,4.7,88.5,Auditory,Dorm,15.474490277198049,-0.211047034152187,85,1
158600,4.385072424785938,2.7,70.1,Kinesthetic,Dorm,21.0483476389725,0.348952965847813,100,1
158615,3.913284812920368,1.9,92.9,Reading,Library,27.78432217173461,0.348952965847813,100,1
158616,7.214020949414369,2.0,69.4,Auditory,Dorm,49.055342456017705,0.348952965847813,99,1
158631,6.593544404716703,4.0,45.5,Auditory,Library,27.03353205933848,0.348952965847813,100,1
158635,2.8586891666011987,4.5,67.8,Kinesthetic,Dorm,7.146722916502997,-0.4510470341521868,77,1
158639,5.616864114034845,4.3,71.6,Reading,Dorm,51.67514984912057,0.348952965847813,98,1
158645,3.768799243699416,6.3,63.7,Visual,Cafe,17.713356445387255,0.348952965847813,100,1
158655,8.42631503535299,2.1,59.7,Reading,Cafe,49.715258708582645,-0.151047034152187,85,1
158662,5.869909345941925,9.9,70.9,Reading,Library,35.80644701024574,-0.6810470341521868,77,1
158667,3.608609023983599,3.7,87.7,Visual,Library,12.630131583942596,0.348952965847813,100,1
158668,2.172896363332732,4.6,70.8,Reading,Quiet Room,8.039716544331108,0.348952965847813,96,1
158671,8.514704463129588,7.4,92.7,Reading,Cafe,34.05881785251835,0.0589529658478129,90,1
158677,2.9780985261219985,7.2,77.7,Visual,Quiet Room,8.040866020529396,-0.5010470341521871,77,1
158681,7.682155694733599,6.9,89.8,Reading,Dorm,43.02007189050816,0.348952965847813,100,1
158683,6.458411568233097,5.7,41.9,Reading,Dorm,40.0421517230452,0.138952965847813,98,1
158684,3.736630599440369,7.6,92.0,Kinesthetic,Dorm,8.594250378712848,0.348952965847813,97,1
158689,6.23811091488145,9.9,75.7,Auditory,Library,6.23811091488145,0.3189529658478132,100,1
158692,9.185190295156914,4.3,73.3,Auditory,Cafe,11.94074738370399,0.2989529658478131,97,1
158694,5.794736183982691,1.5,97.1,Visual,Dorm,26.07631282792211,-0.4510470341521868,89,1
158695,3.938572165049991,6.8,81.4,Visual,Dorm,24.025290206804947,-0.6410470341521872,77,1
158699,5.725399808015848,6.8,95.5,Reading,Library,36.07001879049984,0.2789529658478131,100,1
158700,6.675025078137421,4.2,45.7,Kinesthetic,Dorm,46.057673039148206,-0.5210470341521871,85,1
158701,5.284754536596275,3.7,65.6,Visual,Co-Learning Group,44.92041356106834,-0.3310470341521871,75,1
158703,3.679782868410813,8.5,88.8,Reading,Co-Learning Group,11.40732689207352,0.348952965847813,100,1
158717,4.231540697673059,3.4,72.1,Kinesthetic,Cafe,19.888241279063376,0.348952965847813,100,1
158719,6.586082227071116,4.9,84.7,Kinesthetic,Co-Learning Group,60.59195648905426,0.348952965847813,98,1
158722,2.669802353312538,2.2,81.7,Auditory,Library,15.751833884543975,0.1889529658478128,100,1
158726,5.513184658051877,4.1,89.9,Visual,Co-Learning Group,6.615821589662252,0.348952965847813,92,1
158732,3.4567054194215285,9.6,75.3,Kinesthetic,Dorm,21.085903058471324,0.348952965847813,100,1
158735,7.269109618964432,5.3,60.0,Reading,Library,23.988061742582623,-0.5010470341521871,78,1
158764,1.4525826032035802,6.6,77.3,Visual,Library,3.4861982476885927,0.2889529658478129,97,1
158769,5.224386519875308,2.1,62.7,Auditory,Co-Learning Group,28.211687207326666,0.348952965847813,98,1
158772,4.853510873996995,7.2,53.1,Visual,Library,14.075181534591284,0.348952965847813,100,1
158777,6.509136309278127,6.9,82.9,Auditory,Library,29.291113391751573,0.348952965847813,100,1
158780,6.193642155257832,9.7,54.5,Auditory,Quiet Room,39.01994557812434,0.348952965847813,94,1
158786,4.010347105136509,8.0,60.0,Auditory,Dorm,14.437249578491432,-0.231047034152187,82,1
158806,6.244793659538531,1.1,46.0,Auditory,Dorm,16.860942880754035,0.1289529658478128,94,1
158819,3.145271805491274,9.3,49.4,Kinesthetic,Co-Learning Group,11.95203286086684,0.3389529658478132,99,1
158822,2.479124336610648,5.2,75.6,Visual,Cafe,3.966598938577037,-0.691047034152187,73,1
158825,8.069712815680198,9.2,95.4,Visual,Library,15.332454349792377,0.348952965847813,100,1
158828,5.958084567580002,6.7,42.8,Visual,Dorm,58.38922876228403,-0.8210470341521869,69,1
158832,1.3863678891051456,1.1,55.2,Visual,Library,6.793202656615214,0.348952965847813,100,1
158836,2.8513571691460995,2.3,62.6,Reading,Dorm,6.843257205950638,0.348952965847813,98,1
158841,3.231026054366023,1.0,77.7,Kinesthetic,Quiet Room,27.1406188566746,-0.0610470341521871,95,1
158844,5.979865754380587,1.6,88.0,Reading,Co-Learning Group,35.28120795084546,0.348952965847813,100,1
158845,3.4900631956157406,7.0,76.5,Visual,Quiet Room,11.866214865093518,0.348952965847813,100,1
158846,4.450913220276847,5.6,46.9,Kinesthetic,Co-Learning Group,13.797830982858228,-0.6010470341521872,79,1
158852,6.267075809629722,6.1,54.6,Kinesthetic,Dorm,36.34903969585238,0.348952965847813,100,1
158854,6.851495395933355,1.9,85.1,Visual,Quiet Room,23.980233885766744,0.348952965847813,100,1
158869,4.969761150355474,2.0,47.2,Reading,Cafe,34.78832805248832,-0.4510470341521868,87,1
158872,2.953203862992319,7.9,61.4,Visual,Library,20.67242704094624,-0.941047034152187,63,1
158874,2.42826298277358,9.0,49.0,Visual,Library,13.355446405254687,-0.1610470341521868,86,1
158880,1.714829880496203,2.9,75.0,Auditory,Dorm,7.888217450282533,0.0189529658478129,90,1
158881,5.048662287512521,3.2,90.3,Auditory,Dorm,9.592458346273787,-0.1110470341521869,94,1
158885,1.5896785761810852,9.1,93.3,Kinesthetic,Library,7.789425023287318,-0.2510470341521871,91,1
158917,3.38530783617715,3.3,66.3,Kinesthetic,Dorm,13.879762128326313,0.2089529658478128,100,1
158921,3.559686546261256,3.4,53.7,Reading,Library,7.475341747148637,0.348952965847813,98,1
158929,5.6443657705835975,2.0,74.1,Kinesthetic,Quiet Room,14.675351003517354,0.348952965847813,100,1
158932,4.456381883285012,1.4,58.1,Auditory,Library,21.39063303976805,0.348952965847813,100,1
158933,2.57937674784986,8.8,87.9,Visual,Quiet Room,7.7381302435495805,-0.8710470341521872,67,1
158938,8.314725927124238,3.8,73.6,Visual,Cafe,50.71982815545785,-0.1810470341521868,94,1
158948,5.5279693966352825,3.3,59.2,Visual,Quiet Room,32.06222250048464,0.348952965847813,98,1
158950,5.085700641657246,3.7,97.8,Reading,Co-Learning Group,24.41136307995478,-0.3710470341521872,79,1
158959,2.941543723552515,1.3,87.1,Kinesthetic,Library,20.0024973201571,-0.651047034152187,82,1
158967,4.404176028265657,2.0,65.0,Reading,Co-Learning Group,23.342132949807983,-0.7310470341521871,73,1
158971,6.597517210779142,8.6,44.1,Visual,Cafe,60.697158339168105,0.348952965847813,100,1
158980,5.166718567926533,3.5,57.5,Auditory,Co-Learning Group,39.783732973034304,-0.401047034152187,81,1
158982,3.035379427414424,5.6,98.7,Auditory,Library,10.623827995950483,-0.1110470341521869,83,1
158991,6.782416878437936,8.1,44.0,Kinesthetic,Co-Learning Group,32.555601016502095,0.348952965847813,100,1
159005,5.2158235537246105,5.9,60.2,Visual,Quiet Room,15.12588830580137,0.3089529658478129,99,1
159018,4.0971002206197005,8.9,73.4,Kinesthetic,Library,20.895211125160472,0.348952965847813,98,1
159028,7.93230952814563,5.8,65.7,Visual,Cafe,31.72923811258252,0.348952965847813,100,1
159050,5.331127270295333,5.9,87.0,Visual,Dorm,28.254974532565264,0.348952965847813,98,1
159052,6.009221258322825,7.8,80.7,Auditory,Dorm,13.220286768310215,0.348952965847813,100,1
159061,6.228835449463044,5.9,73.9,Auditory,Co-Learning Group,11.834787353979785,0.348952965847813,94,1
159063,3.870376443614109,2.0,78.7,Auditory,Library,11.998166975203738,-0.941047034152187,63,1
159068,4.148404091781403,2.7,49.7,Auditory,Quiet Room,24.06074373233214,0.348952965847813,98,1
159090,2.978494397856458,9.1,71.5,Auditory,Cafe,19.65806302585262,-1.2610470341521869,64,1
159092,8.077460619233264,8.8,66.3,Auditory,Cafe,29.078858229239756,0.348952965847813,98,1
159107,8.801187349588433,7.4,49.0,Auditory,Library,30.80415572355952,0.348952965847813,94,1
159108,0.0770434079618243,3.4,66.1,Kinesthetic,Co-Learning Group,0.485373470159493,-0.9510470341521868,66,1
