student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score,Study_Stress_Interaction,GPA_Relative_Performance,Pass_Fail
177943,27,Other,Computer Science,5.585036409083758,1.3,2.9,No,76.0,7.6,Good,4,High School,Medium,7.4,No,3.72,3,3.7,No,2,10.9,Dorm,No,Medium,7,5,10,Visual,2.7,91,20.664634713609903,0.06895296584781319,1
177955,17,Male,Computer Science,8.846482127759385,1.0,3.1,No,42.2,6.4,Fair,5,PhD,Medium,6.8,No,4.0,2,1.0,No,0,14.4,Library,Yes,Medium,4,10,5,Reading,8.2,100,8.846482127759385,0.348952965847813,1
177957,23,Female,Computer Science,4.614815158720378,4.6,2.8,No,72.1,6.5,Fair,2,Master,Low,8.8,Yes,4.0,5,3.4,No,2,13.5,Library,Yes,Low,6,2,10,Kinesthetic,3.2,100,15.690371539649286,0.348952965847813,1
177962,25,Other,Computer Science,6.561441977137227,1.8,2.0,No,83.7,7.9,Good,5,PhD,High,7.3,No,4.0,6,4.6,No,1,12.3,Dorm,No,Medium,9,8,7,Reading,1.9,95,30.182633094831242,0.348952965847813,1
177966,17,Other,Computer Science,3.3480341535412124,5.0,3.9,No,98.6,8.9,Good,4,High School,High,3.6,No,3.14,2,4.8,No,3,12.9,Co-Learning Group,No,Low,8,4,10,Visual,8.1,75,16.070563936997818,-0.5110470341521869,1
177970,16,Other,Computer Science,3.205944303629092,0.8,2.9,No,63.0,7.3,Good,6,High School,Low,9.3,No,4.0,5,5.8,No,4,8.5,Quiet Room,No,High,6,5,10,Kinesthetic,6.5,100,18.594476961048734,0.348952965847813,1
177974,17,Female,Computer Science,2.4204586962375805,4.1,3.3,Yes,74.9,9.2,Poor,2,Some College,Medium,3.9,Yes,4.0,4,5.8,No,3,9.9,Co-Learning Group,Yes,Low,3,8,7,Visual,8.7,100,14.038660438177967,0.348952965847813,1
177977,21,Female,Computer Science,7.015722723873886,4.2,1.1,No,95.0,5.9,Good,0,Bachelor,Medium,8.3,Yes,3.83,7,5.5,No,5,14.2,Cafe,No,Medium,7,5,10,Auditory,7.3,89,38.586474981306374,0.17895296584781306,1
177979,28,Female,Computer Science,9.637710115758969,4.7,3.9,No,62.1,7.5,Fair,3,Some College,High,8.7,No,4.0,3,1.8,No,2,20.2,Co-Learning Group,No,Medium,1,6,9,Visual,2.8,98,17.347878208366144,0.348952965847813,1
177995,16,Female,Computer Science,4.851617867350078,3.4,0.4,No,80.9,8.5,Good,7,PhD,High,7.6,Yes,4.0,2,6.1,No,2,8.8,Cafe,Yes,Low,3,9,6,Visual,6.7,99,29.594868990835476,0.348952965847813,1
178004,17,Male,Computer Science,7.472191557794571,1.0,0.1,No,67.3,9.7,Good,1,Master,High,1.9,Yes,4.0,2,7.1,No,5,8.9,Cafe,Yes,Medium,5,5,10,Auditory,1.8,100,53.05256006034145,0.348952965847813,1
178007,25,Other,Computer Science,4.032956889315165,1.7,2.3,Yes,77.5,7.8,Fair,5,Some College,Low,5.9,No,3.52,2,6.1,No,1,9.8,Co-Learning Group,Yes,Low,7,10,5,Kinesthetic,5.0,83,24.601037024822507,-0.131047034152187,1
178023,21,Male,Computer Science,9.07882641162682,4.1,2.6,No,43.4,6.8,Poor,6,Master,Medium,8.1,Yes,3.93,6,7.2,No,2,17.6,Library,Yes,Low,3,9,6,Visual,9.2,100,65.3675501637131,0.27895296584781315,1
178042,28,Other,Computer Science,3.304868788070356,3.3,0.4,No,63.3,6.6,Good,2,Master,Low,2.5,Yes,4.0,1,5.4,No,3,7.7,Cafe,Yes,High,10,8,7,Kinesthetic,5.2,100,17.846291455579923,0.348952965847813,1
178053,17,Female,Computer Science,0.9322566734375954,3.2,2.7,No,79.5,8.2,Good,3,PhD,Low,9.0,Yes,3.11,4,4.3,No,1,8.1,Co-Learning Group,Yes,Medium,1,8,7,Auditory,6.3,78,4.00870369578166,-0.5410470341521871,1
178057,28,Male,Computer Science,5.141593345933746,1.7,0.4,No,86.0,7.3,Fair,3,Some College,Medium,7.5,No,4.0,1,4.1,No,0,7.7,Library,Yes,High,10,3,10,Reading,1.4,100,21.080532718328357,0.348952965847813,1
178059,18,Other,Computer Science,5.455447180735214,4.9,1.7,Yes,44.0,7.6,Fair,7,High School,Low,8.4,No,4.0,5,4.0,No,4,12.7,Dorm,Yes,Medium,10,10,5,Kinesthetic,3.2,92,21.821788722940855,0.348952965847813,1
178074,20,Female,Computer Science,2.812350552304644,4.8,1.4,No,74.6,8.3,Good,2,PhD,Medium,8.7,No,3.01,7,5.6,No,1,9.9,Quiet Room,Yes,Low,4,5,10,Kinesthetic,9.1,76,15.749163092906006,-0.6410470341521872,1
178082,21,Male,Computer Science,4.999178785218426,3.1,0.7,No,66.4,5.5,Good,2,PhD,Medium,8.5,No,4.0,5,2.9,No,5,10.5,Co-Learning Group,No,Low,2,7,8,Reading,3.6,95,14.497618477133434,0.348952965847813,1
178094,25,Other,Computer Science,5.642002572707867,0.7,1.7,No,50.1,7.9,Fair,5,High School,High,7.1,No,4.0,6,4.9,No,2,9.2,Quiet Room,Yes,Medium,2,9,6,Visual,9.0,100,27.64581260626855,0.348952965847813,1
178114,20,Other,Computer Science,5.456979036147924,3.1,1.8,No,86.9,7.1,Fair,0,Bachelor,Low,7.5,No,4.0,6,2.8,No,5,12.2,Co-Learning Group,No,High,8,6,9,Auditory,4.9,99,15.279541301214186,0.348952965847813,1
178117,18,Other,Computer Science,4.734686052875088,2.5,0.3,Yes,44.0,7.1,Fair,0,Bachelor,Medium,3.7,Yes,4.0,4,5.1,No,1,8.7,Cafe,Yes,High,9,8,7,Auditory,2.7,100,24.146898869662948,0.348952965847813,1
178119,27,Female,Computer Science,3.6188168318989087,1.1,2.8,Yes,44.6,4.0,Poor,7,Bachelor,Low,8.0,Yes,3.4,3,6.5,No,4,8.2,Library,No,Medium,7,3,10,Auditory,6.3,88,23.522309407342906,-0.2510470341521871,1
178124,16,Other,Computer Science,4.100168586329534,4.0,1.8,Yes,92.3,7.1,Good,0,Some College,Low,9.0,No,3.54,4,3.5,No,2,10.0,Quiet Room,No,Medium,4,10,5,Kinesthetic,2.3,87,14.35059005215337,-0.11104703415218697,1
178125,28,Male,Computer Science,3.142060242132157,0.5,3.8,Yes,81.9,7.1,Good,4,Some College,Low,8.0,Yes,3.18,1,6.9,No,2,8.2,Cafe,Yes,High,7,10,5,Kinesthetic,7.3,82,21.680215670711885,-0.47104703415218685,1
178134,21,Other,Computer Science,6.852638404897478,2.5,0.8,No,71.5,5.5,Good,2,Bachelor,Medium,9.8,No,4.0,3,6.4,No,0,11.6,Dorm,Yes,High,8,1,10,Auditory,7.3,97,43.85688579134386,0.348952965847813,1
178136,25,Male,Computer Science,1.8390193829943744,2.3,1.3,Yes,73.1,7.4,Good,6,Master,Low,8.3,Yes,4.0,3,5.7,No,3,6.0,Dorm,No,Low,4,5,10,Kinesthetic,8.6,97,10.482410483067934,0.348952965847813,1
178147,20,Other,Computer Science,6.810599285397799,1.0,1.7,Yes,61.2,5.7,Fair,7,Some College,High,7.4,No,4.0,7,5.8,No,4,9.7,Cafe,No,Medium,3,2,10,Reading,1.5,100,39.501475855307234,0.348952965847813,1
178155,18,Female,Computer Science,1.8297057249284792,0.9,3.1,Yes,62.1,8.9,Fair,1,Bachelor,High,3.2,Yes,3.21,2,6.3,No,2,5.8,Library,Yes,Low,1,5,10,Reading,9.1,85,11.527146067049419,-0.44104703415218705,1
178157,16,Male,Computer Science,3.744394376206258,0.2,3.5,Yes,58.3,5.5,Good,0,Master,High,7.9,No,2.94,6,6.0,No,3,9.4,Quiet Room,No,Low,6,6,9,Auditory,6.4,69,22.466366257237546,-0.7110470341521871,1
178186,24,Male,Computer Science,9.019777048280742,0.8,1.1,No,55.9,6.3,Poor,4,Master,Medium,8.4,No,4.0,2,6.7,No,2,11.3,Quiet Room,No,Low,5,1,10,Reading,1.8,100,60.43250622348098,0.348952965847813,1
178188,26,Other,Computer Science,3.78675642436788,1.9,1.9,Yes,71.9,7.4,Fair,1,Bachelor,Medium,7.8,No,2.87,3,4.6,No,0,8.7,Dorm,Yes,High,5,6,9,Kinesthetic,4.3,71,17.419079552092246,-0.7810470341521869,1
178189,19,Female,Computer Science,2.9516735456092342,1.1,1.0,No,47.8,5.5,Good,4,PhD,High,3.0,No,3.96,4,7.5,No,3,5.1,Library,Yes,High,6,1,10,Reading,3.1,97,22.137551592069258,0.30895296584781295,1
178192,19,Other,Computer Science,4.194793114869863,1.9,2.1,Yes,83.4,8.8,Poor,6,Some College,Medium,8.5,No,3.65,3,4.7,No,4,9.2,Library,Yes,High,3,10,5,Auditory,9.9,94,19.715527639888357,-0.0010470341521870985,1
178205,27,Female,Computer Science,6.643856834458076,2.5,1.9,No,70.3,7.3,Good,6,PhD,Low,10.0,Yes,4.0,5,4.3,No,2,11.4,Cafe,Yes,Low,6,1,10,Kinesthetic,4.5,100,28.56858438816973,0.348952965847813,1
178214,16,Other,Computer Science,6.079074412816498,1.7,1.9,Yes,99.2,6.8,Good,1,Bachelor,High,6.6,No,3.04,8,5.7,No,3,11.4,Cafe,Yes,Medium,1,7,8,Visual,9.6,77,34.650724153054036,-0.611047034152187,1
178226,23,Female,Computer Science,7.361602524306664,5.0,3.7,Yes,83.4,9.2,Poor,1,Master,Medium,8.6,No,3.86,8,4.1,No,1,16.9,Library,No,High,7,9,6,Visual,9.2,98,30.182570349657322,0.20895296584781287,1
178227,26,Male,Computer Science,8.266766795439041,0.1,1.0,No,50.3,8.8,Good,4,Bachelor,Medium,3.5,Yes,3.92,1,3.4,No,1,10.1,Cafe,No,Medium,2,7,8,Kinesthetic,7.3,100,28.10700710449274,0.2689529658478129,1
178231,25,Other,Computer Science,7.78233412727104,1.3,0.1,No,96.8,5.4,Poor,3,Some College,Medium,8.8,Yes,4.0,7,6.6,No,2,9.6,Co-Learning Group,Yes,High,3,3,10,Auditory,5.1,99,51.36340523998886,0.348952965847813,1
178234,20,Male,Computer Science,7.413487615775334,1.4,2.8,Yes,99.0,8.5,Fair,4,High School,High,7.8,Yes,4.0,2,6.3,No,1,12.1,Dorm,Yes,Medium,2,7,8,Reading,6.5,100,46.7049719793846,0.348952965847813,1
178241,21,Female,Computer Science,6.536936949797287,4.6,1.9,Yes,44.1,6.1,Poor,6,Some College,High,5.4,No,2.86,1,5.2,No,4,14.3,Library,No,High,6,2,10,Kinesthetic,7.9,68,33.99207213894589,-0.7910470341521871,1
178256,17,Other,Computer Science,2.9415661436780614,4.8,1.3,No,40.5,9.5,Good,2,PhD,Medium,5.7,Yes,2.85,1,7.5,No,5,9.4,Cafe,No,Low,10,5,10,Reading,6.8,75,22.06174607758546,-0.8010470341521869,1
178258,19,Female,Computer Science,7.07167478098833,4.5,0.4,No,77.8,5.6,Good,1,Master,Low,9.0,Yes,4.0,6,3.5,No,0,13.6,Library,No,Medium,6,9,6,Visual,2.7,95,24.750861733459153,0.348952965847813,1
178262,21,Female,Computer Science,6.10580073747886,0.8,2.7,No,47.1,5.6,Fair,6,Bachelor,High,7.5,No,3.93,3,5.3,No,4,10.1,Cafe,Yes,Medium,7,1,10,Auditory,7.9,87,32.36074390863796,0.27895296584781315,1
178271,19,Male,Computer Science,6.379239986127752,4.8,2.0,No,84.8,6.2,Good,1,PhD,Low,6.4,Yes,3.62,5,5.2,No,1,15.2,Cafe,Yes,Low,5,7,8,Reading,7.9,84,33.17204792786431,-0.031047034152186903,1
178276,19,Other,Computer Science,5.322698655563759,4.4,1.9,Yes,55.5,6.9,Fair,5,Bachelor,High,5.6,Yes,4.0,4,5.5,No,1,12.7,Library,No,Medium,4,9,6,Auditory,8.3,94,29.274842605600675,0.348952965847813,1
178279,28,Other,Computer Science,4.595097810446253,0.4,0.0,Yes,98.8,6.4,Poor,0,PhD,Medium,7.0,No,3.64,2,6.4,No,2,6.1,Cafe,No,Low,6,5,10,Visual,4.4,91,29.408625986856023,-0.011047034152186885,1
178282,20,Male,Computer Science,4.073060696556777,0.4,2.0,No,63.1,7.9,Good,5,Bachelor,Medium,7.0,No,2.97,5,2.0,No,2,6.8,Cafe,Yes,Low,2,1,10,Visual,2.6,67,8.146121393113553,-0.6810470341521868,1
178283,17,Male,Computer Science,3.7822110530766806,3.2,1.4,No,45.6,6.7,Good,6,High School,Medium,4.4,Yes,3.7,2,4.5,No,4,9.2,Quiet Room,No,Low,3,9,6,Auditory,3.0,100,17.019949738845064,0.04895296584781317,1
178289,25,Male,Computer Science,1.39911059514366,2.4,3.9,Yes,84.3,6.7,Good,6,Some College,Low,5.5,Yes,4.0,3,5.6,No,2,8.3,Co-Learning Group,No,Low,6,2,10,Auditory,5.7,100,7.835019332804495,0.348952965847813,1
178304,28,Other,Computer Science,7.167018138524063,2.7,2.9,No,71.5,4.3,Good,5,Some College,Medium,8.1,No,3.99,7,7.5,No,4,13.3,Co-Learning Group,No,High,8,10,5,Kinesthetic,5.3,99,53.752636038930476,0.3389529658478132,1
178308,19,Other,Computer Science,4.211947412092995,4.4,3.5,Yes,44.4,7.6,Good,5,High School,Low,10.0,No,3.61,3,3.9,No,5,12.3,Dorm,No,Medium,6,10,5,Auditory,9.4,93,16.42659490716268,-0.041047034152187134,1
178325,26,Male,Computer Science,7.338497830289681,3.7,1.5,Yes,71.6,7.7,Good,5,Bachelor,High,4.9,No,4.0,3,4.6,No,4,14.5,Co-Learning Group,No,High,7,8,7,Auditory,4.2,93,33.75709001933253,0.348952965847813,1
178329,27,Female,Computer Science,7.126482628332683,1.2,3.2,Yes,40.5,8.9,Good,3,Some College,Low,6.3,Yes,4.0,1,8.3,No,3,12.5,Dorm,No,Low,2,5,10,Reading,9.1,100,59.14980581516127,0.348952965847813,1
178333,24,Female,Computer Science,1.277880780473502,3.8,0.3,No,83.3,8.9,Fair,3,Master,Medium,9.3,Yes,3.11,3,3.7,No,5,5.6,Library,Yes,High,3,6,9,Kinesthetic,5.5,81,4.728158887751958,-0.5410470341521871,1
178335,17,Male,Computer Science,5.694102268680423,2.4,3.7,Yes,65.4,7.7,Poor,3,High School,Medium,8.9,Yes,3.87,6,5.4,No,3,12.6,Dorm,Yes,Low,9,6,9,Kinesthetic,1.8,99,30.748152250874284,0.2189529658478131,1
178340,26,Other,Computer Science,6.317721013493503,0.4,1.2,No,45.7,6.1,Fair,3,Bachelor,High,5.7,Yes,4.0,7,3.8,No,0,8.5,Co-Learning Group,No,Medium,10,4,10,Auditory,5.9,100,24.00733985127531,0.348952965847813,1
178341,27,Male,Computer Science,5.670066994776043,4.2,2.3,Yes,74.1,5.0,Poor,1,Master,Low,2.4,No,4.0,2,4.3,No,5,12.8,Co-Learning Group,Yes,Medium,7,4,10,Visual,6.1,100,24.381288077536986,0.348952965847813,1
178359,28,Other,Computer Science,0.6307586808154197,3.3,3.2,Yes,95.7,6.9,Good,0,PhD,High,8.6,Yes,4.0,1,5.9,No,3,7.2,Dorm,No,High,7,8,7,Auditory,9.8,99,3.7214762168109767,0.348952965847813,1
178361,24,Male,Computer Science,9.394255661142669,0.1,1.2,Yes,53.6,9.4,Fair,7,High School,Medium,5.8,Yes,4.0,3,2.7,No,4,11.1,Co-Learning Group,Yes,Medium,8,2,10,Visual,3.5,94,25.364490285085207,0.348952965847813,1
178365,24,Female,Computer Science,1.9990567800839,3.0,0.4,No,60.6,7.4,Good,7,Bachelor,Medium,6.8,No,3.37,8,1.0,No,4,5.5,Quiet Room,Yes,High,2,5,10,Auditory,6.8,84,1.9990567800839,-0.2810470341521869,1
178369,24,Male,Computer Science,7.99746992332158,2.1,1.0,No,41.3,6.8,Good,0,PhD,Medium,4.4,Yes,4.0,4,7.3,No,5,12.4,Quiet Room,Yes,Low,6,9,6,Visual,5.5,89,58.38153044024753,0.348952965847813,1
178378,18,Male,Computer Science,4.388738970084442,0.2,2.0,No,96.4,5.5,Fair,3,Bachelor,High,6.4,No,3.64,5,4.2,No,5,7.5,Dorm,Yes,Low,5,8,7,Visual,7.5,94,18.43270367435466,-0.011047034152186885,1
178379,27,Male,Computer Science,2.0433387297528234,4.1,3.8,No,92.1,6.7,Good,1,Master,High,6.7,No,3.53,7,5.5,No,1,11.9,Library,No,Medium,5,1,10,Visual,5.3,87,11.238363013640528,-0.1210470341521872,1
178385,28,Male,Computer Science,4.049993449801478,4.6,1.6,No,65.8,7.4,Poor,4,High School,Low,8.0,No,3.3,3,2.3,No,1,10.5,Cafe,No,High,5,7,8,Visual,2.3,88,9.314984934543398,-0.3510470341521872,1
178390,19,Other,Computer Science,1.5559689396446612,3.5,2.9,Yes,59.2,7.4,Fair,0,Bachelor,Medium,6.0,No,3.05,8,5.5,No,4,9.1,Dorm,No,Low,10,5,10,Visual,9.1,75,8.557829168045636,-0.6010470341521872,1
178403,23,Male,Computer Science,6.058556309143274,0.2,0.7,Yes,78.3,8.5,Good,2,Master,Low,8.6,Yes,4.0,6,5.8,No,2,7.5,Library,No,Medium,5,10,5,Auditory,5.8,100,35.13962659303099,0.348952965847813,1
178410,23,Other,Computer Science,5.850775761101612,2.1,4.0,No,84.5,6.6,Good,5,High School,High,5.4,No,4.0,6,5.1,No,5,12.7,Library,Yes,Low,5,9,6,Visual,5.9,95,29.838956381618218,0.348952965847813,1
178413,27,Other,Computer Science,1.2558486337630876,1.5,0.5,No,87.3,7.1,Fair,6,PhD,Medium,1.7,Yes,4.0,4,3.7,No,1,3.7,Dorm,Yes,Medium,9,6,9,Kinesthetic,8.9,97,4.646639944923424,0.348952965847813,1
178418,24,Other,Computer Science,2.027623457368048,4.4,3.0,No,41.7,4.8,Fair,1,Bachelor,High,6.4,Yes,2.58,2,7.6,No,3,9.7,Co-Learning Group,Yes,High,9,5,10,Auditory,1.4,69,15.409938275997165,-1.071047034152187,1
178445,26,Other,Computer Science,7.3693222305266115,5.0,0.4,No,76.9,8.0,Good,6,Bachelor,High,10.0,Yes,4.0,5,5.4,No,3,12.8,Quiet Room,No,Medium,7,9,6,Auditory,1.8,95,39.79434004484371,0.348952965847813,1
178449,16,Other,Computer Science,4.218990424264844,0.8,0.5,No,96.8,4.7,Good,6,High School,Low,6.2,No,3.31,3,7.0,No,4,6.1,Quiet Room,No,Medium,3,9,6,Reading,3.4,90,29.53293296985391,-0.34104703415218696,1
178455,18,Male,Computer Science,2.733336762452124,2.7,1.0,No,74.4,6.3,Poor,6,PhD,Medium,2.4,Yes,3.54,3,6.3,No,3,8.3,Quiet Room,No,Medium,5,2,10,Kinesthetic,8.7,94,17.22002160344838,-0.11104703415218697,1
178456,18,Male,Computer Science,8.198827122385884,2.6,3.1,Yes,53.3,7.0,Fair,2,Some College,Low,8.5,Yes,4.0,6,3.6,No,1,13.9,Cafe,No,Medium,4,6,9,Auditory,9.2,99,29.515777640589185,0.348952965847813,1
178471,16,Male,Computer Science,4.803282908278694,2.5,3.4,No,47.6,9.8,Fair,0,PhD,High,6.4,Yes,4.0,1,3.2,No,5,12.1,Library,Yes,Low,10,3,10,Kinesthetic,2.3,100,15.370505306491822,0.348952965847813,1
178482,20,Other,Computer Science,6.981685575927571,1.8,1.6,Yes,73.1,6.5,Fair,7,High School,High,7.7,No,3.19,4,2.5,No,4,12.2,Quiet Room,No,Low,8,3,10,Reading,8.4,84,17.454213939818928,-0.46104703415218706,1
178485,20,Other,Computer Science,3.89389174065392,1.1,4.0,No,69.9,6.8,Good,0,Bachelor,Low,7.9,Yes,2.95,1,4.9,No,0,9.1,Co-Learning Group,No,Low,5,8,7,Reading,4.6,77,19.08006952920421,-0.7010470341521868,1
178490,24,Female,Computer Science,3.861277878401741,3.0,0.5,Yes,93.1,7.5,Fair,2,Bachelor,Low,7.6,No,4.0,5,4.0,No,2,8.4,Cafe,Yes,High,3,4,10,Reading,2.4,93,15.445111513606964,0.348952965847813,1
178492,25,Female,Computer Science,5.8938134232403625,2.0,1.4,No,51.6,5.6,Poor,5,High School,Medium,10.0,No,4.0,3,2.1,No,1,10.8,Co-Learning Group,Yes,High,9,8,7,Visual,2.7,100,12.377008188804762,0.348952965847813,1
178493,16,Female,Computer Science,5.497855519861218,4.3,2.0,Yes,71.9,6.6,Fair,0,High School,Low,6.6,No,3.62,7,8.1,No,2,12.9,Library,Yes,Medium,7,5,10,Reading,2.1,87,44.53262971087586,-0.031047034152186903,1
178496,20,Female,Computer Science,4.277893126440816,1.7,3.8,Yes,93.9,7.3,Good,2,High School,Medium,7.9,No,3.58,6,3.3,No,4,9.9,Cafe,Yes,High,8,3,10,Kinesthetic,3.6,92,14.117047317254691,-0.07104703415218694,1
178497,17,Female,Computer Science,4.699057790546949,1.4,1.1,Yes,97.0,5.7,Fair,3,High School,Low,6.0,No,4.0,4,9.9,No,5,8.5,Library,Yes,Low,1,7,8,Auditory,9.9,100,46.520672126414794,0.348952965847813,1
178498,22,Other,Computer Science,6.931065331439125,4.6,1.2,No,48.1,8.4,Good,3,High School,Low,7.0,Yes,3.76,7,4.0,No,3,14.2,Dorm,No,High,9,3,10,Kinesthetic,3.9,94,27.7242613257565,0.10895296584781278,1
178500,25,Other,Computer Science,4.493364582109953,0.8,0.7,Yes,61.4,5.5,Poor,2,Some College,Low,10.0,Yes,3.1,3,3.9,No,1,6.7,Dorm,No,Low,7,1,10,Kinesthetic,4.7,81,17.524121870228814,-0.5510470341521869,1
178502,16,Male,Computer Science,4.345622644581244,2.8,2.0,Yes,66.7,4.0,Good,3,Master,Low,4.7,No,3.39,4,5.4,No,2,9.6,Cafe,No,Medium,5,10,5,Kinesthetic,9.7,92,23.466362280738718,-0.2610470341521869,1
178514,18,Other,Computer Science,2.903599294366198,0.2,2.3,No,68.2,6.9,Good,4,High School,Low,9.4,Yes,2.99,2,4.2,No,2,5.4,Dorm,No,Medium,9,2,10,Visual,7.1,70,12.195117036338031,-0.6610470341521868,1
178515,28,Other,Computer Science,3.522932942042781,1.8,0.9,No,60.7,4.9,Good,4,Bachelor,Low,6.8,Yes,4.0,8,3.0,No,2,7.3,Co-Learning Group,No,Low,2,7,8,Visual,2.9,100,10.568798826128344,0.348952965847813,1
178522,26,Other,Computer Science,3.653155128186848,4.8,0.6,Yes,52.0,11.1,Fair,2,Master,Low,5.2,No,4.0,1,10.0,No,4,10.9,Co-Learning Group,Yes,Low,8,10,5,Kinesthetic,9.4,100,36.53155128186848,0.348952965847813,1
178527,21,Other,Computer Science,2.0377307270010383,1.4,3.5,Yes,79.4,7.6,Good,2,Some College,Low,6.3,No,3.39,1,3.3,No,3,8.8,Co-Learning Group,Yes,Low,4,3,10,Visual,6.0,91,6.724511399103426,-0.2610470341521869,1
178535,28,Male,Computer Science,4.587108782973728,1.2,3.8,Yes,51.3,6.9,Fair,2,PhD,Medium,5.5,No,3.62,6,5.3,No,5,9.8,Quiet Room,No,High,3,1,10,Reading,9.5,94,24.311676549760758,-0.031047034152186903,1
178541,16,Male,Computer Science,3.414675855056264,4.2,1.2,No,79.7,6.5,Good,3,PhD,Medium,6.1,No,3.51,2,5.8,No,3,10.3,Library,Yes,Low,3,5,10,Kinesthetic,2.4,92,19.80511995932633,-0.14104703415218722,1
178550,18,Other,Computer Science,4.287881525744017,0.1,1.6,Yes,80.0,8.7,Poor,3,High School,Low,10.0,Yes,2.26,8,4.9,No,4,7.1,Dorm,No,Low,3,1,10,Kinesthetic,3.5,55,21.010619476145685,-1.3910470341521872,0
178552,23,Female,Computer Science,5.962803219637541,2.6,2.1,Yes,55.2,6.7,Good,2,Some College,Low,8.6,Yes,3.64,6,4.6,No,0,11.1,Cafe,Yes,Medium,1,8,7,Kinesthetic,3.5,89,27.428894810332686,-0.011047034152186885,1
178554,20,Female,Computer Science,1.9754832231090564,2.5,0.2,No,46.3,8.1,Fair,4,Some College,Low,9.8,No,3.69,2,6.5,No,0,5.7,Cafe,Yes,Low,2,3,10,Kinesthetic,3.1,84,12.840640950208867,0.03895296584781294,1
178559,21,Female,Computer Science,4.133419816256949,4.3,2.0,Yes,82.4,10.2,Poor,2,PhD,Medium,7.0,No,3.44,1,6.8,No,4,11.8,Cafe,Yes,Low,5,6,9,Auditory,8.6,79,28.107254750547252,-0.21104703415218706,1
178561,26,Male,Computer Science,5.295643493339246,3.2,3.4,No,65.6,8.7,Good,2,Bachelor,Low,10.0,Yes,3.64,5,6.5,No,3,13.0,Dorm,No,Low,10,6,9,Visual,5.3,93,34.4216827067051,-0.011047034152186885,1
178571,26,Female,Computer Science,6.497091471725266,2.6,3.2,No,81.8,7.9,Fair,0,Some College,Medium,9.8,Yes,4.0,1,3.7,No,5,13.8,Co-Learning Group,Yes,High,9,7,8,Auditory,3.0,99,24.039238445383486,0.348952965847813,1
178573,20,Male,Computer Science,2.7409016851759955,4.2,3.4,No,93.9,5.7,Good,7,Bachelor,Low,8.5,Yes,4.0,1,5.5,No,0,11.7,Library,No,Low,5,5,10,Auditory,5.4,95,15.074959268467975,0.348952965847813,1
178577,23,Other,Computer Science,4.974049465944202,4.3,1.9,Yes,99.0,7.2,Fair,6,High School,Medium,7.6,Yes,4.0,5,4.5,No,0,13.0,Library,No,High,3,1,10,Reading,2.9,93,22.38322259674891,0.348952965847813,1
178579,22,Female,Computer Science,6.264708833727356,0.6,2.4,Yes,96.7,7.2,Good,7,Bachelor,Low,5.9,Yes,4.0,5,5.8,No,1,10.2,Quiet Room,Yes,Medium,5,1,10,Auditory,1.1,100,36.33531123561866,0.348952965847813,1
178587,24,Other,Computer Science,4.412263734077685,4.7,0.2,Yes,66.9,5.6,Poor,6,PhD,High,3.0,Yes,3.76,2,2.6,No,1,10.2,Dorm,No,High,2,9,6,Visual,5.0,97,11.471885708601981,0.10895296584781278,1
178592,20,Other,Computer Science,4.021920431029873,1.1,1.1,Yes,77.0,6.4,Fair,6,PhD,Medium,7.2,No,3.04,6,3.7,No,2,7.5,Cafe,Yes,Low,8,4,10,Auditory,6.0,74,14.88110559481053,-0.611047034152187,1
178594,26,Other,Computer Science,1.3585189259613306,1.8,4.0,Yes,76.0,9.5,Fair,3,Master,Low,7.0,No,4.0,8,6.9,No,2,8.7,Quiet Room,Yes,Medium,2,3,10,Kinesthetic,3.6,90,9.373780589133181,0.348952965847813,1
178606,25,Other,Computer Science,3.4122165228489547,1.6,2.5,Yes,54.8,8.5,Fair,0,PhD,High,4.4,Yes,4.0,4,1.6,No,1,8.4,Co-Learning Group,No,High,3,7,8,Auditory,2.1,100,5.459546436558328,0.348952965847813,1
178611,18,Other,Computer Science,6.111521942462947,1.0,2.2,Yes,88.1,5.6,Poor,0,Bachelor,Medium,4.0,Yes,4.0,3,9.8,No,3,10.1,Co-Learning Group,Yes,High,3,4,10,Auditory,6.1,97,59.89291503613689,0.348952965847813,1
178630,22,Female,Computer Science,6.999270077093108,0.7,2.4,Yes,53.8,10.1,Poor,3,PhD,High,7.6,No,4.0,1,2.5,No,3,11.6,Library,No,High,6,4,10,Visual,2.6,100,17.49817519273277,0.348952965847813,1
178640,16,Female,Computer Science,5.030713052934861,1.6,1.6,Yes,98.1,7.4,Fair,3,High School,Medium,7.8,No,2.96,3,5.8,No,3,9.8,Dorm,Yes,Medium,9,5,10,Auditory,9.3,71,29.178135707022196,-0.691047034152187,1
178648,27,Other,Computer Science,6.108021692711006,4.0,3.8,No,58.6,4.0,Fair,5,Some College,Medium,4.3,Yes,4.0,8,2.7,No,5,14.3,Dorm,Yes,High,5,10,5,Auditory,3.0,96,16.491658570319718,0.348952965847813,1
